Links to profile,Links to publication,Name Account/Influencer,Professional Activity,Account description,Number of posts,Number of followers,Number of followings,Verified Status
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BRLPSI8jqQY/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BRgJNTHDZ2q/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BRjJwEfDZFF/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BRyfGVpDRFq/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BS1LjRpj2we/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BS9pBrEDJTN/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BT4T1cGj0qF/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTCwIIJjrd_/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTE2sFsjtHT/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTFrhPvDG4u/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTHRFk7j3R0/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTMbmpqDBCm/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTPK4uxjXNe/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTR3xLejVpP/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTef_USjvvB/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTmFEXpjOAh/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTmIbkYjThH/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTmikQgjSWy/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTnC_VZj36k/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BTwsxKbjLbP/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BU4gU8BD-i4/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
